"logS","smiles","Category"
-6.7,"Cc1cccc(c1O[P+]([O-])(Oc1ccc(cc1C)O)Oc1cc(ccc1C)O)O","no soluble"
-6.81,"O=C(CCCCCCCCCCCCCCC)O","no soluble"
-6.89,"c1c(C(C(Cl)(Cl)Cl)c2ccc(cc2)OC)ccc(c1)OC","no soluble"
-6.96,"O=C(c1ccccc1C(=O)OCC(CC)CCCC)OCC(CC)CCCC","no soluble"
-7,"Clc1c(c2c(Cl)ccc(c2)Cl)cc(cc1)Cl","no soluble"
-7.05,"c1c(c2c(Cl)c(c(cc2)Cl)Cl)c(Cl)c(cc1)Cl","no soluble"
-7.16,"c1c(c2c(Cl)c(Cl)c(c(c2)Cl)Cl)cccc1","no soluble"
-7.26,"OCCCCCCCCCCCCCCCC","no soluble"
-7.33,"ClC1=C(C2(C3C4CC(C=C4)C3C1(C2(Cl)Cl)Cl)Cl)Cl","no soluble"
-7.8,"c1c2c3c4c(cccc4c4c2cccc4)ccc3cc1","no soluble"
-7.91,"c1c(Cl)ccc(c1c1ccc(c(Cl)c1Cl)Cl)Cl","no soluble"
-8.04,"c1c2Cc3c(c2ccc1)cc1c(cccc1)c3","no soluble"
-8.06,"c1c2c(ccc3c4c(ccc23)cccc4)ccc1","no soluble"
-8.3,"Clc1c(c2c(Cl)c(Cl)c(cc2)Cl)c(Cl)c(c(c1)Cl)Cl","no soluble"
-8.32,"c1c(Cl)c(Cl)cc(c1c1ccc(c(Cl)c1Cl)Cl)Cl","no soluble"
-8.42,"c1c(Cl)c(Cl)c(c(c1c1cccc(Cl)c1Cl)Cl)Cl","no soluble"
-8.49,"c1c2c3c(cccc3c3c2cc2c(c3)cccc2)cc1","no soluble"
-8.6,"c1c2cc3c(cc4c(c3)cccc4)cc2ccc1","no soluble"
-8.65,"Clc1c(c2c(ccc(Cl)c2Cl)Cl)c(ccc1Cl)Cl","no soluble"
-8.66,"c1c2c(ccc3c2cccc3)cc2c1ccc1ccccc12","no soluble"
-9.03,"c1c2c3cccc4ccc5ccc6c(c2c(cc6)cc1)c5c43","no soluble"
-10.26,"Clc1c(Cl)c(c2cc(c(c(Cl)c2Cl)Cl)Cl)c(c(c1Cl)Cl)Cl","no soluble"
-10.41,"Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(cc1Cl)Cl","no soluble"
-0.77,"OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O ","no soluble"
-3.3,"Cc1occc1C(=O)Nc2ccccc2","no soluble"
-2.06,"CC(C)=CCCC(C)=CC(=O)","no soluble"
-7.87,"c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43","no soluble"
-1.5,"c2ccc1scnc1c2 ","no soluble"
-7.32,"Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl","no soluble"
-5.03,"CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O","no soluble"
-6.29,"ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl","no soluble"
-4.42,"COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ","no soluble"
-2.64,"CCC1(C(=O)NCNC1=O)c2ccccc2","no soluble"
-3.64,"CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C","no soluble"
-7.43,"Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ","no soluble"
-4.594,"O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3","no soluble"
-2.35,"CCOc1ccc(NC(=O)C)cc1","no soluble"
-5.47,"CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O","no soluble"
-1.39,"Cn1c(=O)n(C)c2nc[nH]c2c1=O","no soluble"
-6.9,"ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2","no soluble"
-5.22,"Cc1cccc2c1Cc3ccccc32","no soluble"
-3.504,"N(c1ccccc1)c2ccccc2","no soluble"
-4.88,"c1c(Cl)cccc1c2ccccc2","no soluble"
-0.15,"OCCCC=C","soluble"
-1.655,"O=C2NC(=O)C1(CCC1)C(=O)N2","no soluble"
-2.53,"CC(C)C1CCC(C)CC1O ","no soluble"
-3.127,"c1ccccc1n2ncc(N)c(Br)c2(=O)","no soluble"
-4.76,"COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ","no soluble"
-1.94,"c2c(C)cc1nc(C)ccc1c2 ","no soluble"
-2.17,"CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ","no soluble"
-8.057,"c1ccc2c(c1)ccc3c4ccccc4ccc23","no soluble"
-2.523,"CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ","no soluble"
-8.6,"Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ","no soluble"
-6.57,"Cc1cc2c3ccccc3ccc2c4ccccc14","no soluble"
-0.19,"CCCC(=O)C","soluble"
-9.15,"Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ","no soluble"
-3.68,"CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO","no soluble"
-2.81,"O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2","no soluble"
-5.931,"OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O","no soluble"
-4.06,"CCNc1nc(Cl)nc(n1)N(CC)CC","no soluble"
-5.27,"Clc1ccccc1c2ccccc2Cl ","no soluble"
-3.38,"O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ","no soluble"
-5.46,"Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2","no soluble"
-1.96,"CC1(C)C2CCC1(C)C(=O)C2","no soluble"
-2.369,"O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1","no soluble"
-1.92,"CC(C)CCOC(=O)C","no soluble"
-5.886,"O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble"
-6.01,"Clc1cccc(c1)c2cc(Cl)ccc2Cl ","no soluble"
-3.493,"CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl","no soluble"
0.32,"NC(=S)N","soluble"
-6.876,"CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3","no soluble"
-0.8,"CCCN(=O)=O","no soluble"
-2.35,"CC(C)C1CCC(C)CC1=O","no soluble"
-5.36,"CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ","no soluble"
-3.48,"O=N(=O)c1c(Cl)c(Cl)ccc1","no soluble"
-3.46,"CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ","no soluble"
-6,"c1ccc2c(c1)c3cccc4cccc2c34","no soluble"
-4.07,"CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ","no soluble"
-5.64,"c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1","no soluble"
-7.25,"Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2","no soluble"
-1.6,"C1OC1c2ccccc2 ","no soluble"
-3.45,"CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO","no soluble"
-5.43,"c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ","no soluble"
0.39,"C1OC(O)C(O)C(O)C1O","soluble"
-1.74,"Oc1ccccc1N(=O)=O","no soluble"
-1.506,"Cc1c[nH]c(=O)[nH]c1=O ","no soluble"
-1.23,"OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23","no soluble"
-3.61,"Oc1c(I)cc(C#N)cc1I","no soluble"
-4.7,"Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O","no soluble"
0,"c1ccccc1O","soluble"
-5.17,"Nc3ccc2cc1ccccc1cc2c3 ","no soluble"
-2.523,"Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ","no soluble"
-4.432,"COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1","no soluble"
-4.54,"Clc1ccccc1c2ccccc2","no soluble"
-3.03,"CCCC(=C)C","no soluble"
-1.01,"Oc1cccc(c1)N(=O)=O","no soluble"
-5.51,"CCCCCCCCC=C","no soluble"
-0.6,"CC(=O)OCC(COC(=O)C)OC(=O)C","no soluble"
-2.24,"CCCCc1c(C)nc(nc1O)N(C)C ","no soluble"
-7.337,"CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2","no soluble"
-3.43,"CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ","no soluble"
-2.09,"CCSCc1ccccc1OC(=O)NC ","no soluble"
-4.26,"CC1=CCC(CC1)C(C)=C","no soluble"
-3.04,"C1Cc2ccccc2C1","no soluble"
-1.886,"O=C2NC(=O)C1(CC1)C(=O)N2 ","no soluble"
-2.54,"CC/C=C/C","no soluble"
-1.947,"Oc2ncc1nccnc1n2","no soluble"
0.52,"CCC(=O)C","soluble"
-1.077,"Fc1c[nH]c(=O)[nH]c1=O ","no soluble"
-1.95,"Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ","no soluble"
-0.72,"CCCOC(=O)C","no soluble"
-1.99,"Oc2ccc1CCCCc1c2 ","no soluble"
-0.02,"NC(=O)CCl ","soluble"
-2.253,"CSc1nnc(c(=O)n1N)C(C)(C)C","no soluble"
-6.01,"Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1","no soluble"
-3.043,"O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ","no soluble"
-2.46,"CC(C)=CCC/C(C)=C\CO","no soluble"
-5.28,"Clc1ccc(cc1)c2ccccc2Cl ","no soluble"
-6.523,"O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble"
-0.22,"CCN(=O)=O","soluble"
-6.124,"CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O","no soluble"
-1.807,"CCCC(C)(COC(N)=O)COC(N)=O ","no soluble"
-4.65,"CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ","no soluble"
-1.13,"CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ","no soluble"
-6.301,"O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble"
-1.06,"CC1=CC(=O)CC(C)(C)C1 ","no soluble"
-2.39,"O=C1NC(=O)NC(=O)C1(CC)C(C)CC","no soluble"
-2.337,"CCC1(CCC(=O)NC1=O)c2ccccc2 ","no soluble"
-8.6,"CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3","no soluble"
-2.925,"Cc1ccccc1n3c(C)nc2ccccc2c3=O","no soluble"
-0.092,"ClCC#N","soluble"
-5.66,"CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C ","no soluble"
-7.32,"C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21","no soluble"
-1.601,"COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ","no soluble"
-5.696,"CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C","no soluble"
-3.094,"Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2","no soluble"
-0.41,"CC#C","soluble"
-3.408,"CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C","no soluble"
-2.296,"O=c1[nH]cnc2nc[nH]c12 ","no soluble"
-2.16,"Oc2ccc1ncccc1c2 ","no soluble"
-0.04,"CCOC(=O)C","soluble"
-1.64,"CC12CCC(CC1)C(C)(C)O2 ","no soluble"
-6.56,"Clc1ccc(cc1)c2ccc(Cl)cc2 ","no soluble"
-2.06,"CC(=C)C1CC=C(C)C(=O)C1","no soluble"
-3.571,"COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67","no soluble"
-2.82,"Cc1ccc(cc1N(=O)=O)N(=O)=O","no soluble"
-4.4,"c1c(Br)ccc2ccccc12 ","no soluble"
-1.139,"COc2cnc1ncncc1n2","no soluble"
-3.19,"Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ","no soluble"
-3.658,"CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C","no soluble"
-1.99,"CC(C)=CCCC(O)(C)C=C","no soluble"
-1.16,"O=C1NC(=O)NC(=O)C1(C)CC=C","no soluble"
-4.16,"CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O","no soluble"
0.06,"OCC(O)C(O)C(O)C(O)CO ","soluble"
-4.62,"Cc1ccc(cc1)c2ccccc2","no soluble"
-2.168,"ClC(Cl)(Cl)C#N","no soluble"
-4.046,"CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl","no soluble"
-3.3,"CCCCCCCCC(=O)C","no soluble"
-4.09,"Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34","no soluble"
-2.62,"CCN2c1ncccc1N(C)C(=O)c3cccnc23 ","no soluble"
0.85,"CCOC(=O)N","soluble"
-5.35,"CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ","no soluble"
-4.097,"O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble"
-7.02,"Cc1c2ccccc2c(C)c3ccc4ccccc4c13","no soluble"
-6.89,"COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl","no soluble"
-7.28,"Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ","no soluble"
-4.678,"O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble"
-3.37,"OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F","no soluble"
-4.13,"CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ","no soluble"
-0.74,"CC(C)CC(=O)C","no soluble"
-3.4,"CCSC(=O)N(CC)C1CCCCC1 ","no soluble"
-8.402,"CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2","no soluble"
-2.016,"CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O","no soluble"
-4.04,"COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1","no soluble"
-2.09,"CN(C)C(=O)Oc1cc(C)nn1c2ccccc2","no soluble"
-2.33,"Cc1ccccc1N(=O)=O","no soluble"
-2.766,"O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C","no soluble"
-2.4,"O=C1NC(=O)NC(=O)C1(CC)CC","no soluble"
-4.62,"C(Cc1ccccc1)c2ccccc2","no soluble"
-5.153,"CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ","no soluble"
-4.4,"CCCCOC(=O)c1ccccc1C(=O)OCCCC ","no soluble"
-4.02,"COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ","no soluble"
0.523,"CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl","soluble"
-5.282,"CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O","no soluble"
-4.576,"CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2","no soluble"
-2.41,"COc1ccc(cc1)N(=O)=O","no soluble"
-9.16,"Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl","no soluble"
-0.41,"OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O","soluble"
-3.324,"CCN2c1ccccc1N(C)C(=O)c3cccnc23 ","no soluble"
-1.34,"Nc1ccc(cc1)S(N)(=O)=O","no soluble"
-6.49,"CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O","no soluble"
-3.2,"O=N(=O)c1cc(Cl)c(Cl)cc1","no soluble"
-3.999,"CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C","no soluble"
-4.47,"C/C1CCC(\C)CC1","no soluble"
-2.68,"c1cnc2c(c1)ccc3ncccc23","no soluble"
-3.13,"COc1ccc(C=CC)cc1","no soluble"
-1.488,"O=c1cc[nH]c(=O)[nH]1 ","no soluble"
-2.12,"Nc1ncnc2nc[nH]c12 ","no soluble"
-7.21,"Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ","no soluble"
-2.596,"COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ","no soluble"
-8.23,"c1ccc2c(c1)c3cccc4c3c2cc5ccccc54","no soluble"
-3.15,"O=C(Nc1ccccc1)Nc2ccccc2","no soluble"
-2.322,"CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ","no soluble"
-6.29,"Clc1ccc(cc1)c2cccc(Cl)c2Cl ","no soluble"
-3.22,"Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O","no soluble"
-3.76,"CC(C)c1ccccc1C","no soluble"
-4.6,"o1c2ccccc2c3ccccc13","no soluble"
-3.42,"CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C","no soluble"
-3.43,"CN(C)C(=O)Nc1cccc(c1)C(F)(F)F","no soluble"
-3.67,"c3ccc2nc1ccccc1cc2c3","no soluble"
-3.11,"CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO","no soluble"
-3.586,"CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ","no soluble"
-6.005,"CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ","no soluble"
-3.39,"O=N(=O)c1ccc(cc1)N(=O)=O","no soluble"
-2.696,"CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3","no soluble"
-4.43,"CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2","no soluble"
0.32,"C/C=C/C=O","soluble"
-6.57,"Cc1c2ccccc2c(C)c3ccccc13","no soluble"
-4.328,"CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C","no soluble"
-3.26,"CCc1cccc(CC)c1N(COC)C(=O)CCl ","no soluble"
-2.59,"C1CCC=CC1","no soluble"
-3.09,"CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO","no soluble"
-2.92,"Clc1ccc(cc1)N(=O)=O","no soluble"
-2.55,"Clc1ccccc1N(=O)=O","no soluble"
-1.877,"CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C","no soluble"
-1.8,"O=N(=O)c1ccccc1","no soluble"
-3.78,"CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ","no soluble"
-4.19,"CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ","no soluble"
-2.404,"Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3","no soluble"
-1.84,"OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ","no soluble"
-5.47,"CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C","no soluble"
-4.44,"CCCCCCC=C","no soluble"
-0.36,"Nc1nccs1 ","soluble"
-1.803,"c1ccccc1(OC(=O)NC)","no soluble"
-4.73,"c3ccc2c(O)c1ccccc1cc2c3 ","no soluble"
-3.35,"CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2","no soluble"
-3.33,"Oc1c(Br)cc(C#N)cc1Br ","no soluble"
-6.39,"Clc1ccc(cc1Cl)c2ccccc2 ","no soluble"
-4.873,"CN(C(=O)COc1nc2ccccc2s1)c3ccccc3","no soluble"
-2.54,"Oc1cccc2ncccc12 ","no soluble"
-3.14,"CC1=C(SCCO1)C(=O)Nc2ccccc2","no soluble"
-3.81,"CCOc2ccc1nc(sc1c2)S(N)(=O)=O ","no soluble"
-2.23,"CCC1(CC)C(=O)NC(=O)N(C)C1=O ","no soluble"
-4.63,"CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ","no soluble"
-0.95,"NC(=O)NCc1ccccc1 ","no soluble"
-3.483,"CN(C)C(=O)Nc1ccc(C)c(Cl)c1","no soluble"
-2.154,"CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ","no soluble"
-3.36,"CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ","no soluble"
-2.36,"CC(=O)Nc1nnc(s1)S(N)(=O)=O ","no soluble"
-0.74,"Oc1ccc(cc1)N(=O)=O","no soluble"
-6.307,"ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl","no soluble"
-1.96,"Nc1ccccc1N(=O)=O","no soluble"
-7.28,"Clc1cccc(c1Cl)c2cccc(Cl)c2Cl","no soluble"
-3.81,"CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ","no soluble"
-3,"Cc1c(cccc1N(=O)=O)N(=O)=O","no soluble"
-4.411,"CCN(CC)c1nc(Cl)nc(n1)N(CC)CC","no soluble"
-5.4,"ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ","no soluble"
-4.5,"c1(Br)c(Br)cc(Br)cc1","no soluble"
-3.952,"OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ","no soluble"
-2.356,"O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C","no soluble"
-2.08,"c1(O)c(C)ccc(C(C)C)c1","no soluble"
-1.77,"C1SC(=S)NC1(=O)","no soluble"
-3.083,"Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ","no soluble"
-5.259,"ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl","no soluble"
-7.278,"ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl","no soluble"
-2.86,"CN(C)C=Nc1ccc(Cl)cc1C","no soluble"
-5.24,"CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O","no soluble"
-2.37,"Nc1ccc(cc1)N(=O)=O","no soluble"
-0.244,"OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O","soluble"
-2.86,"CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ","no soluble"
-1.6,"NC(=O)NC1NC(=O)NC1=O ","no soluble"
-4.571,"OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23","no soluble"
-7.2,"ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2","no soluble"
-5.184,"CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ","no soluble"
-4.749,"CCN2c1ccccc1N(C)C(=O)c3ccccc23 ","no soluble"
-4.735,"CCOC(=O)c1cncn1C(C)c2ccccc2","no soluble"
-8.017,"CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2","no soluble"
-1.16,"c2ccc1ocnc1c2","no soluble"
-0.29,"ClCCC#N ","soluble"
-2.322,"O=C1NC(=O)NC(=O)C1(CC)c1ccccc1","no soluble"
-0.78,"c2ccc1[nH]nnc1c2","no soluble"
-2.8,"CNC(=O)Oc1cccc2CC(C)(C)Oc12","no soluble"
-2.55,"c1ccccc1C(O)c2ccccc2","no soluble"
-4.31,"COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O","no soluble"
-1.95,"CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C","no soluble"
-2.73,"CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ","no soluble"
-2.19,"ON=Cc1ccc(o1)N(=O)=O ","no soluble"
-8.003,"CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2","no soluble"
-5.233,"CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12","no soluble"
-2.84,"O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ","no soluble"
-2.89,"O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O","no soluble"
-3.796,"CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O","no soluble"
-1.989,"Nc1cc(nc(N)n1=O)N2CCCCC2 ","no soluble"
-4.22,"Nc2cccc3nc1ccccc1cc23 ","no soluble"
-8.49,"c1ccc2cc3c4cccc5cccc(c3cc2c1)c45","no soluble"
-5.666,"OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl","no soluble"
-4.63,"C1Cc2cccc3cccc1c23","no soluble"
-6.34,"CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O","no soluble"
-2.82,"Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O","no soluble"
-3.48,"Oc1ccc(cc1)c2ccccc2","no soluble"
-2.56,"CC1=C(CCCO1)C(=O)Nc2ccccc2 ","no soluble"
-0.85,"CCOC=C","no soluble"
-1.24,"CCC#C","no soluble"
-1.11,"COc1ncnc2nccnc12 ","no soluble"
-4.47,"O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3","no soluble"
-2.42,"Cc1c[nH]c2ccccc12 ","no soluble"
-1.11,"COc2ncc1nccnc1n2","no soluble"
-1.57,"CNC(=O)Oc1ccccc1C2OCCO2","no soluble"
-2.15,"C1N(C(=O)NCC(C)C)C(=O)NC1","no soluble"
-4.7,"CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2","no soluble"
-3.59,"CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ","no soluble"
-4.11,"CC1CCCCC1NC(=O)Nc2ccccc2","no soluble"
-1.63,"O=Cc2ccc1OCOc1c2 ","no soluble"
-2.33,"CC(=C)C","no soluble"
-2.4,"CC(=C)C(=C)C","no soluble"
-4.71,"CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C","no soluble"
-3.672,"O2c1ccccc1N(C)C(=O)c3cccnc23 ","no soluble"
-5,"C1c2ccccc2c3ccccc13","no soluble"
-1.99,"NC(=N)NS(=O)(=O)c1ccc(N)cc1 ","no soluble"
-3.09,"CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C","no soluble"
-0.85,"OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O","no soluble"
-2.85,"OC(C(=O)c1ccccc1)c2ccccc2","no soluble"
-2.77,"Clc1cccc(c1)N(=O)=O","no soluble"
-0.624,"Cc2c(N)c(=O)n(c1ccccc1)n2C","no soluble"
-6.57,"Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ","no soluble"
-0.12,"Cc2ncc1nccnc1n2","soluble"
-5.507,"CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C","no soluble"
-4.081,"CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ","no soluble"
-4.38,"c1ccc2c(c1)sc3ccccc23","no soluble"
-7.8,"Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ","no soluble"
-8.01,"Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ","no soluble"
