"logS","smiles","Category","id"
-1.999,"NC(=NO)N1Cc2cccc3c(Cl)ccc(c23)C1","no soluble",2578
-0.17,"c1cc[nH]c1","soluble",767
-2.17,"O=C(N)Nc1ccc(cc1)OCC","no soluble",3287
-2.97,"FC(F)(F)c2c(cc1c(NCNS1(=O)=O)c2)S(=O)(=O)N","no soluble",4755
-6.68,"C1c2c(ccc3c2cccc3)c2ccccc21","no soluble",3713
-3.3,"CCCCCCCCOC(N)=O","no soluble",1013
-1.9,"ClC(Br)Br","no soluble",52
-5.083,"CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC(=O)O)CCC12","no soluble",2357
-4.24,"CNC(=O)Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C","no soluble",3578
-2.046,"CC(C)CNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1","no soluble",2632
-8.3,"Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble",248
-0.849,"CC1(C)N=C(c2ccccc2)NC1=O","no soluble",1889
-0.95,"NC(=O)NCc1ccccc1","no soluble",1048
-2.885,"CC(=O)NC(CSc1ccc(Cl)c(Cl)c1)C(=O)O","no soluble",2353
-1.3,"c1ccc2ncccc2c1","no soluble",632
-7.92,"Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ","no soluble",4441
-1.425,"Nc1ncc2ncn(CCC3COC(=O)OC3)c2n1","no soluble",2837
-2.06,"C=C(C(=O)O)c1ccccc1","no soluble",1488
-3.14,"COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C","no soluble",679
-4.4,"C1N(CCCN2c3cc(Cl)ccc3Sc3ccccc23)CCN(C1)C","no soluble",3596
-1.45,"s1cccc1","no soluble",3163
-2.69,"CC(Cl)C(C)(C)Cl","no soluble",467
-3.51,"c1ccc(Nc2ccccc2)cc1","no soluble",1034
-5.64,"c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1","no soluble",4175
-2.53,"CC1CCC(C(C)C)C(O)C1","no soluble",1386
-3.7326,"NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O","no soluble",1822
-6.57,"Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl","no soluble",1754
-2.66,"O(c5ccc4c2c5O[C@H]3C(/OC)=C\C=C1\[C@H](N(CC[C@]123)C)C4)C","no soluble",4793
-3.68,"[O-][S+2]([O-])(NC(NN1CCCCCC1)=O)c1ccc(cc1)C","no soluble",3519
-2.37,"BrCCCC","no soluble",3327
-4.27,"CC1CCCCC1C","no soluble",110
-1,"CN=C=S","no soluble",1726
-3.36,"CN(C)c1nc(N(C)C)nc(N(C)C)n1","no soluble",938
-1.14,"O=C1N=C(N)C=CN1","no soluble",3124
-4.16,"COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2","no soluble",4502
-2.3,"Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1","no soluble",2443
-2.29,"O=C1c2c([nH0]c[nH]2)N=CN1","no soluble",3908
-1.286,"CCSC(=S)OC(CC(=O)O)C(=O)O","no soluble",1999
-1.038,"CCCCOC(=O)NS(N)(=O)=O","no soluble",2043
0.43,"O=C(OCC(=O)N(CCO)CCO)c1ccccc1","soluble",2668
-7.02,"Cc1c2ccccc2c(C)c3ccc4ccccc4c13","no soluble",4260
-2.46,"COc1ccccc1Cl","no soluble",371
-0.68,"O=CNc1ccccc1","no soluble",1035
-7.39,"Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl","no soluble",276
-3.395,"COc1ccc2cc(C(C)C(=O)OCCCO)ccc2c1","no soluble",2773
-7.223,"CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC","no soluble",2546
0.64,"OCC1(O)OCC(O)C(O)C1O","soluble",1116
-2.943,"c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC)","no soluble",4685
-0.8,"CN1C(=O)NC(C=C1)=O","no soluble",3080
-2.52,"C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)N","no soluble",4884
-0.41,"Nc1ccccc1","soluble",978
-7.49,"Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl","no soluble",1750
-2.5009,"CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1","no soluble",1838
-2.51,"CCC(C)(C)Cl","no soluble",463
-4.7,"O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O","no soluble",865
-3.21,"CCc1ccccc1C","no soluble",155
-1.41,"c1c(CCC(=O)O)cccc1","no soluble",3159
-3.1,"O=N(=O)c1ccccc1N(=O)=O","no soluble",4652
-8.94,"Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl","no soluble",1703
-3.25,"CC(=O)Nc1ccc(I)cc1","no soluble",602
-1.5,"CCC([N+](=O)[O-])(Cl)Cl","no soluble",4832
-4.0245,"Cc1ccc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble",2936
-3.596,"c1ccc(CNc2ncnc3[nH]cnc23)cc1","no soluble",2711
-8.6,"c1ccc2cc3cc4ccccc4cc3cc2c1","no soluble",74
-2.25,"CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC","no soluble",4747
-0.85,"CCC(C)(C(C)C)O","no soluble",3809
0.132,"CC(=O)Nc1ccc(OP(=O)([O-])O)cc1","soluble",2620
-3.21,"Cc1c(CC)cccc1","no soluble",3451
-4.37,"c1c(NC(=O)OCC#CCCl)cccc1Cl","no soluble",3593
-2.34,"CC1(C)CON(Cc2ccccc2Cl)C1=O","no soluble",363
-0.62,"O=C1N(N(C)C(=C1N)C)c1ccccc1","no soluble",3798
-0.29,"OCc1ccccc1O","soluble",1407
-1.788,"CCNC(=S)N1CCN(C(=O)OCC)CC1","no soluble",2202
-4.18,"c1cccc2c1c1ccc(cc1C2(C(=O)OC)O)Cl","no soluble",3569
-0.12,"Cc2ncc1nccnc1n2","soluble",4422
-3.04,"CCNc1nc(NC(C)C)nc(SC)n1","no soluble",1584
-0.13,"CC(C)(S)C(N)C(=O)O","soluble",1602
-2.961,"COc1c(Cl)cc(Cl)c(OC)c1O","no soluble",2453
-0.91,"O=C(N)c1nccnc1","no soluble",4783
-3.51,"c1c(Nc2ccccc2)cccc1","no soluble",3496
-4.9,"C1=C2CCC3C4CC(C)C(C4(C)CC(C3(C2(C)C=CC1=O)F)O)(C(CO)=O)OC(C)=O","no soluble",3636
-4.46,"CN(C)CCC=C1c2ccccc2CCc2ccccc21","no soluble",919
-3.027,"NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1","no soluble",2445
-1.1,"O=C(O)COc1ccccc1","no soluble",1257
-8.003,"CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2","no soluble",4384
-0.8,"CCCC(O)CC","no soluble",1459
-0.62,"Cc1ccccc1O","no soluble",1339
-5.35,"CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ","no soluble",4258
-3.855,"Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1","no soluble",2116
-2.367,"O=C1Nc2ccccc2C(=O)N2CC(O)CC12","no soluble",2864
-0.8,"CCC[N+](=O)[O-]","no soluble",894
-2.63,"O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12","no soluble",899
-4.52,"C1N(CCCN2c3cc(C(F)(F)F)ccc3Sc3ccccc23)CCN(C1)C","no soluble",4056
-2.54,"CC=CCC","no soluble",166
-2.37,"Nc1ccc([N+](=O)[O-])cc1","no soluble",879
-7.28,"ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl","no soluble",433
-4.331,"CCOC1=C([N+](=O)[O-])CN(C(C)C)C1=O","no soluble",2544
1,"O=C1N(C)CCC1","soluble",3757
-3.35,"CCCCN(CC)C(=O)SCCC","no soluble",1567
-3.11,"CCc1ccc(C)cc1","no soluble",159
0.38,"O=C(O)C(=O)O","soluble",1519
-2.7865,"O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O","no soluble",1837
-1.69,"CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O","no soluble",2700
-2.283,"CCCCCCCCNC(=O)C(C)O","no soluble",1953
-0.602,"NNC(=O)c1ccc2c(c1)OCO2","no soluble",2114
-1.91,"CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2","no soluble",646
-1.55,"c1c(SC)[nH0]c2c(c[nH0]c[nH0]2)[nH0]1","no soluble",3178
-8.14,"Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble",1716
1.58,"O=C(C)N","soluble",2961
-2.43,"O=C1C=C(NC(=S)N1)C","no soluble",3340
-1.29,"ClC(C)Cl","no soluble",3143
-2.71,"CCOc1ccc(C(=O)OCCN(CC)CC)cc1","no soluble",925
-1.16,"c1cnc(=O)[nH]c1N","no soluble",4750
-1.152,"CN=C(NC)N1Cc2cccc3cccc(c23)C1","no soluble",2587
-5.915,"Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1","no soluble",4546
-2.33,"O=S(=O)(c1cccc(O)c1)c1cccc(O)c1","no soluble",2420
-0.55,"O=C(C(CCC(N)=O)N)O","no soluble",3056
-5.04,"Brc1c(Br)c(Br)ccc1","no soluble",3647
-1.45,"c1ccc2cnccc2c1","no soluble",694
-4.07,"c1c(Br)ccc(c1)Br","no soluble",4030
-2.731,"O=C(O)c1ccccc1C(=O)c1ccc(O)cc1","no soluble",2186
-8.23,"c1c2c3c(cccc3c3c2cccc3)c2c1cccc2","no soluble",3742
-3.66,"CC(C)(C)c1ccccc1","no soluble",120
-3.66,"OC(=O)c1cc(c(cc1NCc1ccco1)Cl)[S+2]([O-])(N)[O-]","no soluble",3999
-1.96,"[nH0]1c(C=CC(=O)O)c[nH]c1","no soluble",3257
-1.22,"CC(C)(C)NCC(O)c1ccc(O)c(CO)c1","no soluble",1047
-2.309,"Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O","no soluble",1950
-3.62,"O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21","no soluble",1127
-3.21,"CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO","no soluble",1325
-3.18,"C1=CCCCCC1","no soluble",98
-3.159,"CCCOc1ccc([N+](=O)[O-])cc1N","no soluble",2173
-2.328,"OCC1OC(n2c(-c3ccco3)nc3ccccc32)C(O)C(O)C1O","no soluble",2804
-2.22,"CC(C)c1ccc(C)cc1O","no soluble",4626
-1.7,"CCCCCCC=O","no soluble",1290
-6.75,"Clc2cc1C(\c3c(Sc1cc2)cccc3)=C/CCN(C)C","no soluble",4746
-3.35,"CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1","no soluble",933
-2.36,"C#CCCCC","no soluble",146
-1.74,"CC1(C)C(=O)NC(=O)NC1=O","no soluble",806
-9.46,"Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl","no soluble",1706
-0.22,"[O-][P+](C(C(Cl)(Cl)Cl)O)(OC)OC","soluble",3781
-4.43,"C1=C2CCC3C4CCC(C4(C)CCC3C2(C)CCC1=O)C(C)=O","no soluble",3598
-2.12,"Nc1ncnc2nc[nH]c12 ","no soluble",4294
-2.67,"Oc1ccc(Cl)c(Cl)c1Cl","no soluble",274
-1.52,"O=C1NC=C(C(=O)N1)C","no soluble",3853
-0.4,"C=C","soluble",123
-3.938,"Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21","no soluble",2086
-0.111,"CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O","soluble",2009
-1.4,"O=C(C)Nc1ccccc1Cl","no soluble",3157
-1.045,"NC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1","no soluble",2677
-3.1,"O=[N+]([O-])c1ccccc1[N+](=O)[O-]","no soluble",856
-2.869,"CN(O)C(=O)c1ccc([N+](=O)[O-])cc1","no soluble",2158
-6.21,"c1c(Cl)ccc(c1)c1ccc(cc1Cl)Cl","no soluble",4090
-3.952,"OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ","no soluble",4355
-2.68,"[O-][S+2]1(c2cc(c(cc2NC(C(Cl)Cl)N1)Cl)[S+2](N)([O-])[O-])[O-]","no soluble",3943
-8.6,"Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl","no soluble",287
-1.833,"CCC1CCC(=NO)C(=NO)C1","no soluble",2384
-1.83,"CCC(=O)c1ccccc1","no soluble",1186
-3.31,"COc1cccc(Cl)c1Cl","no soluble",1684
-6,"c1c2cccc3c4c(cccc4)c(c23)cc1","no soluble",3691
-3.96,"C1=Cc2cccc3cccc1c23","no soluble",112
-6.78,"CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O","no soluble",4606
-2.58,"CNC(=O)Oc1cc(C)cc(C)c1","no soluble",1068
-4.4,"c1c(Br)ccc2ccccc12 ","no soluble",4243
-6.19,"c12c3cccc1ccc1cccc(cc3)c12","no soluble",3696
-2.377,"CC1NC(=O)c2ccccc2NC1=O","no soluble",2809
-3.35,"[S-][P+](OCC)(OCC)N1C(c2c(C1=O)cccc2)=O","no soluble",3474
-6.124,"CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O","no soluble",4217
-0.4,"O=C1NC(=O)C(=O)N1 ","soluble",4726
-1.55,"Oc1c(Cl)cc(cc1)Cl","no soluble",3179
-4.7,"CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2","no soluble",4406
-2.18,"SCCCC","no soluble",3901
-3.28,"COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1","no soluble",1633
-6.68,"C1c2ccccc2c3ccc4ccccc4c13","no soluble",4671
-3.085,"CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O","no soluble",2258
-0.174,"CC(C(=O)O)N(CCC#N)CCC#N","soluble",1957
-8.19,"c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34","no soluble",62
-2.56,"O1C(C)=C(CCC1)C(Nc1ccccc1)=O","no soluble",3358
-1.71,"C=CCC1(C(C)C)C(=O)NC(=O)NC1=O","no soluble",813
-0.82,"CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341","no soluble",2692
-4.91,"ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl","no soluble",4072
-4.469,"O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO","no soluble",2817
-3.041,"CCc1nc2cnc(N)nc2nc1CC","no soluble",1934
-3.48,"O=N(=O)c1c(Cl)c(Cl)ccc1","no soluble",4171
-9.16,"c1c(Cl)c(Cl)c(c(c1c1cc(c(c(Cl)c1Cl)Cl)Cl)Cl)Cl","no soluble",3750
-0.854,"Cc2cnc1cncnc1n2","no soluble",4495
-2.32,"C1C2CCC(C)(C2(C)C)C1O","no soluble",3311
-6.57,"Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1","no soluble",331
-0.9,"O=C(C)NC(N)=O","no soluble",3100
-4.077,"CC12CCC(c3cnc(NS(=O)(=O)c4ccc(N)cc4)nc31)C2(C)C","no soluble",2570
-4.419,"CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1","no soluble",2720
-2.06,"O=C1NC(=O)NC(C1(CC=C)CC=C)=O","no soluble",3890
-0.756,"CCCCS(=O)(=O)NS(=O)(=O)CCCC","no soluble",2052
-4.63,"O=C(CCCCCCCCC)OC","no soluble",3618
-4.46,"CN(C)CCC=C1c2c(CCc3c1cccc3)cccc2","no soluble",4052
-1.3,"COc1ccc(NC(C)=O)cc1","no soluble",1031
-2.35,"CCc1c(N)c(CC)ccc1","no soluble",3318
-1.4,"CC(=O)Nc1ccccc1Cl","no soluble",369
-4,"C=C(C)C1CC=C(C)CC1","no soluble",108
-2.32,"c1c(C(=O)OCC)cccc1","no soluble",3310
-3.7,"[O-][S+2]([O-])(Nc1c[nH0]cc[nH0]1)c1ccc(cc1)N","no soluble",3523
-1.74,"[O-][N+](c1c(O)cccc1)=O","no soluble",3213
-2.52,"CCCC(C)C1(CC)C(=O)NC(=O)NC1=O","no soluble",807
-2.36,"[nH0]1c2C=NC(=S)Nc2[nH0]cc1","no soluble",3325
-4.5,"O=S(c1ccc(cc1)\C=C3/c2ccc(F)cc2\C(=C3C)CC(=O)O)C","no soluble",4754
0.93,"O=C(O)CCl","soluble",510
-1.68,"O=C(O)c1cccc([N+](=O)[O-])c1","no soluble",870
-0.367,"NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O","soluble",2257
-1.267,"CN(C)C(=O)c1ccc([N+](=O)[O-])cc1","no soluble",2523
-5.47,"CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C","no soluble",4327
-3.27,"c1c(C(C)C)cccc1","no soluble",3463
-3.87,"COc1ccc(cc1OC)Cc2c3cc(c(cc3ccn2)OC)OC","no soluble",4771
-3.943,"O=C(c1cccc2ccccc12)N(O)c1ccccc1","no soluble",2352
-2.21,"Clc1c(Cl)cc(c(c1)O)Cl","no soluble",3902
-1.89,"O=C(O)CCCCCCCC(=O)O","no soluble",1502
-7.8,"c1c2c3c4c(cccc4c4c2cccc4)ccc3cc1","no soluble",4106
-3.03,"CCCCc1c(C)nc(NCC)[nH]c1=O","no soluble",817
-0.42,"Nc1c(N)cccc1","soluble",3043
-8.31,"Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl","no soluble",1718
-1.297,"Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1","no soluble",2539
-1.83,"CC(C(NCC)=O)OC(Nc1ccccc1)=O","no soluble",3866
-1.12,"ClC(Cl)COCC(Cl)Cl","no soluble",1693
0.06,"OCC(O)C(O)C(O)C(O)CO ","soluble",4250
-1.87,"C1CCC(C)CC1=O","no soluble",3236
-2.937,"O=C1C=Cc2ccccc2C1=NO","no soluble",2265
-2.37,"CCCCBr","no soluble",41
0.38,"Cc1ccnc(C)c1","soluble",673
-4.2,"COc1c(Cl)cc(Cl)cc1Cl","no soluble",1769
-1.498,"NC(=O)CNC(=O)COC(=O)c1ccccc1","no soluble",2666
-1.78,"COC(=O)c1ccc(O)cc1","no soluble",1273
-3.052,"CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21","no soluble",2073
-3.054,"O=C(O)c1cc(N=Nc2ccccc2)ccc1O","no soluble",2894
-7.91,"c1c(Cl)ccc(c1c1ccc(c(Cl)c1Cl)Cl)Cl","no soluble",4107
-3.38,"CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O","no soluble",3988
-0.74,"O=C(CC(C(O)=O)N)N","no soluble",3076
-1.56,"COc1cc(CC=C)ccc1O","no soluble",4472
-4.71,"CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C","no soluble",548
-8.01,"Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl","no soluble",267
-2.44,"[O-][S+2]([O-])(Nc1[nH0]c(C)c(C)o1)c1ccc(cc1)N","no soluble",3344
-1.55,"O=C(C1CCCCN1C)Nc1c(C)cccc1C","no soluble",3177
0.608,"O=C(O)C(O)(CO)CC(O)CO","soluble",2905
-3.22,"s1c(N2C(=O)NCC2)[nH0]cc1[N+]([O-])=O","no soluble",3981
-1.71,"O=C1NC(=O)NC(C1(C(C)C)CC=C)=O","no soluble",3211
-3.047,"COS(=O)(=O)c1ccc(C(=O)O)cc1","no soluble",2303
-5.27,"CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C","no soluble",1151
-2.33,"C=C(C)C","no soluble",198
-7.82,"c1c(c2c(Cl)c(Cl)c(c(c2)Cl)Cl)ccc(c1Cl)Cl","no soluble",3735
-2.27,"O=c1ccnc(S)[nH]1","no soluble",1601
-4.62,"c1c(cccc1)CCc1ccccc1","no soluble",4061
-2.68,"C=CCCC=C","no soluble",152
-3.05,"[O-][S+2]([O-])(NC(NCCCC)=O)c1ccccc1","no soluble",3429
-6.29,"Clc1ccc(-c2ccccc2Cl)cc1Cl","no soluble",327
-2.36,"S=c1ncc2nccnc2[nH]1","no soluble",1556
-2.78,"c1ccc2c(c1)cnc1ccccc12","no soluble",618
-1.766,"O=c1[nH]cc(NS(=O)(=O)O)c(=O)[nH]1","no soluble",2235
-1.61,"c1cc(ccc1CC1C(C(CN1)O)OC(C)=O)OC","no soluble",3195
-4.02,"CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O","no soluble",4534
-0.91,"O=C(N)c1c[nH0]cc[nH0]1","no soluble",3810
-3.55,"CCCCCCCCCCC(=O)O","no soluble",1498
-2.3,"CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1","no soluble",1608
-2.21,"O=C(O)C(O)(c1ccccc1)c1ccccc1","no soluble",1390
-3.67,"CN1C(=O)c2cccnc2Oc2ccccc21","no soluble",637
-2.59,"C1=CCCCC1","no soluble",97
0.38,"c1c(C)cc(C)[nH0]c1","soluble",2996
-3.104,"COc1cc(OC)cc(C(=O)N(O)c2ccccc2)c1","no soluble",2612
-2.3,"Nc1ccc(Cc2ccc(N)cc2)cc1","no soluble",963
-0.357,"N#CC(C#N)=NNc1ccccc1","soluble",2079
-1.3,"CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1","no soluble",2926
-3.658,"COc1cc(Cl)c(Cl)c(Cl)c1O","no soluble",2263
-8.04,"c1ccc2c(c1)Cc1cc3ccccc3cc1-2","no soluble",82
-6.96,"CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC","no soluble",1250
-3.08,"O=C1C(=C(c2c(O)cc(cc2)O)Oc2c1c(cc(c2)O)O)O","no soluble",3432
-2.92,"c1c(O)c2cccc(c2cc1)O","no soluble",3411
-2.68,"O=S(=O)(c1c(Cl)cc2c(c1)S(=O)(=O)NCN2)N","no soluble",4760
-5.24,"Clc1ccc(Cl)c(-c2ccccc2)c1","no soluble",1686
-3.32,"C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-]","no soluble",4864
-3.401,"Nc1nc(O)nc2nc[nH]c12 ","no soluble",4632
-0.28,"CC(O)C1C(=O)N2C(C(=O)O)=C(SCC(=N)N(C)C)C(C)C12","soluble",2806
-0.74,"CNC(=O)CSP(=S)(OC)OC","no soluble",1787
-2.3,"O=C(CCCCCCC)O","no soluble",3307
-1.273,"CCCCCCCCOC(=O)C(C)O","no soluble",1981
-5.69,"CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl","no soluble",297
-5.05,"C=CCCCCCCC","no soluble",138
-8.176,"CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2","no soluble",4530
-1.854,"CCOc1ccc(N(CC)C(N)=O)cc1","no soluble",2407
-0.68,"Cc1cccc(O)c1","no soluble",1350
-2.56,"CC1=C(CCCO1)C(=O)Nc2ccccc2 ","no soluble",4397
-1.276,"NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O","no soluble",2675
-0.729,"CCOC(=O)N1CCN(C(=O)OCC)CC1","no soluble",2201
-2.6203,"Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12","no soluble",1795
-2.29,"O=c1[nH]cnc2nc[nH]c12","no soluble",771
-1.68,"CCOC(=O)CCCCC(=O)OCC","no soluble",2035
-1.94,"[nH0]1c2cc(C)ccc2ccc1C","no soluble",3254
-2.82,"Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1","no soluble",1610
-1.4,"Cc1cc(C)cc(O)c1","no soluble",1349
-2.34,"CCC1(c2ccccc2)CCC(=O)NC1=O","no soluble",740
-3.65,"CC(C)C(C)C","no soluble",221
-2.68,"c1cnc2c(c1)ccc1ncccc12","no soluble",616
-1.96,"COc1ccccc1O ","no soluble",4491
-2.78,"c1ccc2c(c1)cnc3ccccc23 ","no soluble",4543
-2.46,"Cc1cc(C(=O)NNCc2ccccc2)no1","no soluble",1081
-3.96,"c1cc(cc2CCC3C(CCC4(C)C3CCC4=O)c12)O","no soluble",3542
-5.68,"CCCCCCCCCCCCCCCCCC(=O)O","no soluble",1493
-4.6,"O=C(OCCCCCCC)c1ccc(cc1)N","no soluble",3612
-1.47,"Nc1cccc(C(F)(F)F)c1","no soluble",576
-1.76,"O=C(N)c1ccccc1O","no soluble",3218
-1.811,"Nc1ccc(S(=O)(=O)Nc2ccc(I)nc2)cc1","no soluble",2260
-1.28,"O=C(CCC)OCC","no soluble",3142
-2.72,"c1c(O)ccc(c1)C(=O)OCCCC","no soluble",3385
-2.9,"O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21","no soluble",1109
-4.44,"c1c(C=2C(=O)C(c3cccc(c3)C(F)(F)F)=CN(C2)C)cccc1","no soluble",3600
-1.31,"COc1ccccc1OC","no soluble",1776
-5.21,"c1c(c2c(Cl)cccc2Cl)cccc1","no soluble",3658
-2.82,"c1c(C(C)(c2ccc(cc2)O)C)ccc(c1)O","no soluble",3955
-5.18,"ClC1(Cl)C(=C(C(Cl)=C1Cl)Cl)Cl","no soluble",3655
-1.94,"CCC","no soluble",164
-6.74,"O=C(O)c2c(Nc1cccc(c1C)C)cccc2","no soluble",4798
-3.76,"CC(C)c1ccccc1C","no soluble",4302
-3.332,"CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1","no soluble",2217
-4.62,"O=C(CCCCCCCCCCC)O","no soluble",3617
-1.16,"CC1=NC=C(N1C)[N+](=O)[O-]","no soluble",4849
-2.75,"CCCCCCCCN","no soluble",987
-0.2,"CN(C)NC(=O)CCC(=O)O","soluble",1085
-3.903,"Cc1ccc(N=Nc2cc(C)ccc2N)cc1","no soluble",2810
-2.42,"c1c2[nH]cc(C)c2ccc1","no soluble",3338
-4.495,"Cc1ccc2ccccc2c1NS(=O)(=O)c1ccc(N)cc1","no soluble",2439
-3.03,"CCCC(=C)C","no soluble",4191
-3.59,"CCOP(=S)(OCC)SCCl","no soluble",4896
-9.15,"Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl","no soluble",286
-8.94,"Clc1c(Cl)c(c2cc(ccc2Cl)Cl)c(c(c1Cl)Cl)Cl","no soluble",3748
-0.028,"O=C(NC(CO)C(=O)O)C(Cl)Cl","soluble",2742
-0.6,"CCCCCO","no soluble",1427
-1.458,"Nc1c(C)c[nH]c(=O)n1 ","no soluble",4440
-5.19,"CC(C)(CCCC(C)CC=CC(C)=CC(=O)OC(C)C)OC","no soluble",3656
-0.96,"CC=CCC#N","no soluble",912
-3.953,"Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O","no soluble",4723
-8.32,"Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl","no soluble",269
-1.28,"Cc1cc(N)nc(C)n1","no soluble",983
-3.31,"O=C(O)c1cc(I)cc(I)c1O","no soluble",592
-2.988,"COc1ccc(CN(CCN(C)C)c2ncccn2)cc1","no soluble",2517
-1.62,"CCCOCCC","no soluble",1215
-4.84,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2O","no soluble",1371
-0.19,"CCCC(=O)O","soluble",1507
